city,GEOID,lon,lat,Income,pct_black,pct_hispanic,pct_other_race,mobility_in_entropy,mobility_in_degree,mobility_in_weight,mobility_in_missing_income_neighbors,mobility_out_entropy,mobility_out_degree,mobility_out_weight,mobility_out_missing_income_neighbors,mentions_in_entropy,mentions_in_degree,mentions_in_weight,mentions_in_missing_income_neighbors,mentions_out_entropy,mentions_out_degree,mentions_out_weight,mentions_out_missing_income_neighbors,Income_k,Income_k_sq
Chicago,17031816500,-87.880679,41.900494,39274,0.0333176912247771,0.839746597841389,0.01712810886907555,0.838736964433629,117,188.0,0,0.8720478714937738,115,191.0,0,0.4026565502139304,10,12.0,0,0.6230563278509151,12,14.0,0,39.274,1542.4470760000002
Chicago,17031250700,-87.760661,41.905855,28507,0.7732636547538773,0.20414699932569116,0.016014834794335804,0.7831589599851545,63,93.0,0,0.9360068460573702,267,448.0,0,0.4019093486817523,13,15.0,0,0.8475514512484531,23,23.0,0,28.507,812.6490490000001
Chicago,17031810800,-87.821092,41.932425,67346,0.01405152224824356,0.3475800156128025,0.04195940671350507,0.8466440376805281,66,102.0,0,0.9070369687591038,198,341.0,0,0.8235070138735914,17,19.0,0,0.7680866924272302,15,20.0,0,67.346,4535.483716000001
Chicago,17031191302,-87.770661,41.921197,40943,0.041700404858299595,0.888663967611336,0.022672064777327937,0.8341629135239944,69,98.0,0,0.8098878849535366,45,51.0,0,0.355245321275764,2,3.0,0,0.3138452198949893,4,4.0,0,40.943,1676.329249
Chicago,17031816600,-87.881266,41.903244,35434,0.029632905793896505,0.8927465723131358,0.01614329942503317,0.8661628894541166,117,184.0,0,0.8596863394377273,87,173.0,0,0.6965735445529134,21,35.0,0,0.5320306832906481,10,15.0,0,35.434,1255.5683559999998
Chicago,17031010502,-87.663021,42.004788,35822,0.17388651616839537,0.13514338010982307,0.16198901769371568,0.858021169257714,99,170.0,0,0.9429462408817368,100,158.0,0,0.6131471927654584,3,3.0,0,0.6131471927654584,3,3.0,0,35.822,1283.2156840000002
Chicago,17031250300,-87.761106,41.912274,31943,0.5689582454660481,0.4010965837199494,0.014761703922395614,0.758794152953826,71,113.0,0,0.9532746792904851,214,289.0,0,0.6769924126604479,8,8.0,0,0.5248740161872846,10,10.0,0,31.943,1020.3552490000001
Chicago,17031301600,-87.712106,41.840571,29741,0.004604604604604604,0.9757757757757758,0.006606606606606606,0.8235419039338533,40,46.0,0,0.9730304660363662,86,99.0,0,0.9111886696810588,12,12.0,0,0.8499774069493011,9,9.0,0,29.741,884.527081
Chicago,17031813600,-87.766336,41.854025,45530,0.01929083226162043,0.9149366158368547,0.01653499908138894,0.7725188756010821,71,138.0,0,0.9404316845562672,166,309.0,0,0.7390741336459634,29,44.0,0,0.6921694539960535,24,29.0,0,45.53,2072.9809
Chicago,17031810900,-87.809839,41.917796,47394,0.043081761006289306,0.38616352201257864,0.058333333333333334,0.9388014953343184,69,98.0,0,0.9726517005738156,165,312.0,0,0.7053071023407346,13,16.0,0,0.8338821696230913,26,29.0,0,47.394,2246.1912359999997
Chicago,17031611700,-87.671863,41.797638,29375,0.26146788990825687,0.7036697247706422,0.00871559633027523,0.6122372373707609,25,27.0,0,0.8008633010038516,79,89.0,0,0.7315622998573797,9,9.0,0,0.6256143259879203,10,11.0,0,29.375,862.890625
Chicago,17031250800,-87.752286,41.905766,36402,0.6665296052631579,0.30180921052631576,0.019325657894736843,0.7162919809340665,81,115.0,0,0.8109311190307059,64,81.0,0,0.5355712138780998,11,12.0,0,0.7679910774258466,14,14.0,0,36.402,1325.105604
Chicago,17031814300,-87.757733,41.834929,40417,0.019402985074626865,0.899360341151386,0.017057569296375266,0.8470564911430165,54,83.0,0,0.9627542064126428,173,290.0,0,0.6956286315950744,29,33.0,0,0.746868516944244,29,34.0,0,40.417,1633.533889
Chicago,17031813702,-87.746874,41.855389,35905,0.03881876637294594,0.9149797570850202,0.011193141224100976,0.8030326113811418,64,106.0,0,0.9418138294382868,127,203.0,0,0.8156631257730546,15,16.0,0,0.7579018714896943,12,12.0,0,35.905,1289.1690250000001
Chicago,17031611100,-87.657744,41.805659,22620,0.22696115765422697,0.7245493780147245,0.0165016501650165,0.5579347576891078,29,32.0,0,0.8942669911123292,134,156.0,0,0.5802792108518124,4,4.0,0,0.6769924126604479,7,8.0,0,22.62,511.66440000000006
Chicago,17031200100,-87.737905,41.935016,47883,0.02476930548810102,0.764934434191355,0.043224866440019424,0.8710475612797249,75,92.0,0,0.954294806259781,129,172.0,0,0.8499774069493011,8,9.0,0,0.3868528072345416,2,2.0,0,47.883,2292.7816890000004
Chicago,17031824121,-87.826954,41.59208,73397,0.027724665391969407,0.08030592734225621,0.05672402804333971,0.7870697251422557,50,77.0,0,0.8563628414405963,80,122.0,0,0.6821601585087458,11,17.0,0,0.4239114705514015,8,11.0,0,73.397,5387.119609000001
Chicago,17097864001,-87.988965,42.266047,68009,0.02280701754385965,0.36251993620414674,0.10478468899521531,0.8359868608747318,79,133.0,0,0.7437291017329538,72,128.0,0,0.5437754171820363,5,8.0,0,0.5604783958455847,5,7.0,0,68.009,4625.224081
Chicago,17031823604,-87.787303,41.659309,83444,0.020233684810487318,0.06497577657452265,0.04360216585921915,0.9233765542721044,129,247.0,0,0.9519788005047732,150,237.0,0,0.8630904820137996,26,29.0,0,0.9089997034755012,19,32.0,0,83.444,6962.901136
Chicago,17031808600,-87.794397,42.061396,104125,0.00973630831643002,0.0665314401622718,0.12941176470588237,0.9118437942025208,104,137.0,0,0.6497686275420909,22,25.0,0,-0.0,1,1.0,0,0.3868528072345416,2,2.0,0,104.125,10842.015625
Chicago,17031825000,-87.744982,41.603706,58125,0.09714645404951741,0.18275283256399497,0.11435165757448594,0.9556552220260838,162,282.0,0,0.9367355978691564,126,199.0,0,0.8980044368759694,21,29.0,0,0.8927602031351697,23,30.0,0,58.125,3378.515625
Chicago,17031711500,-87.639037,41.732381,29500,0.9418212478920742,0.02782462057335582,0.02824620573355818,0.7369318638249093,52,63.0,0,0.8992973622511934,117,159.0,0,0.75024448966906,20,20.0,0,0.7143002438742897,10,10.0,0,29.5,870.25
Chicago,17031310900,-87.674764,41.855161,29183,0.032629157080108766,0.781217318552604,0.039949801296799835,0.8923942299415227,137,185.0,0,0.971538007088348,204,352.0,0,0.8275159330075961,16,16.0,0,0.8851266815829532,18,18.0,0,29.183,851.647489
Chicago,17031241100,-87.689675,41.906726,61951,0.09401231113598209,0.31337437045327365,0.08729714605484051,0.9717070325786188,50,58.0,0,0.9086155771246884,191,328.0,0,0.9711423569732452,33,33.0,0,0.9357819290968924,17,17.0,0,61.951,3837.926401
Chicago,17031222700,-87.710366,41.915543,53611,0.10182516810758886,0.4538904899135447,0.074447646493756,0.8158812269485344,29,34.0,0,0.9194197423712386,58,65.0,0,0.355245321275764,3,3.0,0,0.6131471927654584,3,3.0,0,53.611,2874.1393209999997
Chicago,17031220701,-87.721604,41.926306,52500,0.03493150684931507,0.5938356164383561,0.05821917808219178,0.9087884296646356,55,61.0,0,0.9634266415769884,145,213.0,0,0.6131471927654584,3,3.0,0,0.5887621559162939,5,5.0,0,52.5,2756.25
Chicago,17031520400,-87.531154,41.703041,46778,0.02466091245376079,0.8572133168927251,0.013810110974106041,0.7426889676086925,54,110.0,0,0.8809707412346705,117,224.0,0,0.6198606587362625,14,27.0,0,0.5467743878082941,14,27.0,0,46.778,2188.181284
Chicago,17031310500,-87.654782,41.856335,41486,0.03859899928520372,0.72337383845604,0.053609721229449604,0.944583832689476,80,94.0,0,0.968983775833038,76,98.0,0,0.5887621559162939,5,5.0,0,0.8710490642551527,6,6.0,0,41.486,1721.0881959999997
Chicago,17031210501,-87.722408,41.937416,41829,0.034036568213783404,0.5417721518987342,0.06666666666666667,0.863008561571967,94,138.0,0,0.9648345813446132,142,226.0,0,0.6681909721251472,13,13.0,0,0.8920665163323347,14,14.0,0,41.829,1749.6652410000002
Chicago,17031031800,-87.670599,41.966811,57560,0.0356020942408377,0.19633507853403143,0.12670157068062826,0.948450784097804,118,162.0,0,0.8890147209874476,112,163.0,0,0.9355245321275764,12,12.0,0,0.6769924126604479,8,8.0,0,57.56,3313.1536
Chicago,18007100300,-87.424007,40.571575,47607,0.003931847968545216,0.17911751856705985,0.023591087811271297,0.870143016784441,18,19.0,0,0.6535459397464293,14,14.0,0,,0,0.0,0,,0,0.0,0,47.607,2266.426449
Chicago,17031611400,-87.67218,41.805411,31250,0.03451966818303452,0.9408616537329408,0.006154669521006155,0.8191042200545186,28,32.0,0,0.8446245506432359,64,74.0,0,0.6769924126604479,8,8.0,0,0.7315622998573797,9,9.0,0,31.25,976.5625
Chicago,17031670400,-87.67175,41.790892,21471,0.6965299684542586,0.261198738170347,0.03028391167192429,0.5265433738009332,33,33.0,0,0.5114887914806514,11,11.0,0,,0,0.0,0,,0,0.0,0,21.471,461.003841
Chicago,17031611600,-87.676705,41.797481,33485,0.3196251952108277,0.633524206142634,0.028630921395106715,0.603079747545801,14,15.0,0,0.6131471927654584,3,3.0,0,,0,0.0,0,-0.0,1,1.0,0,33.485,1121.245225
Chicago,17031580501,-87.69984,41.820042,40683,0.019729206963249517,0.8017408123791102,0.10715667311411992,0.6897307366186236,47,67.0,0,0.9362478296138728,179,260.0,0,0.7127263906780549,7,7.0,0,0.6924390875344003,11,11.0,0,40.683,1655.106489
Chicago,17031610800,-87.639183,41.813042,51719,0.02513227513227513,0.22486772486772486,0.09986772486772487,0.823652370438068,35,55.0,0,0.9824780244787816,103,129.0,0,0.8193399999898042,12,14.0,0,0.7420981285103057,13,18.0,0,51.719,2674.854961
Chicago,17031710400,-87.670181,41.753512,30425,0.9162979351032449,0.06084070796460177,0.01862094395280236,0.7395062904174988,93,132.0,0,0.947898740299568,177,252.0,0,0.6501279507138497,18,18.0,0,0.5644754678724236,6,6.0,0,30.425,925.6806250000001
Chicago,17031580600,-87.691922,41.816858,39814,0.011655874190564292,0.832377428307123,0.0969472710453284,0.7253526437631079,68,108.0,0,0.9388379747920294,100,132.0,0,,0,0.0,0,-0.0,1,1.0,0,39.814,1585.154596
Chicago,17031611300,-87.66759,41.804932,27143,0.06815703380588876,0.8912213740458015,0.011723009814612868,0.6766398664103878,35,39.0,0,0.841244153761485,48,55.0,0,0.3868528072345416,2,2.0,0,-0.0,2,2.0,0,27.143,736.7424490000001
Chicago,17031611200,-87.662316,41.80548,28276,0.14328358208955225,0.7902985074626866,0.03395522388059701,0.7099256756131648,46,54.0,0,0.9064457982585452,49,65.0,0,-0.0,2,2.0,0,0.6812338851926886,10,10.0,0,28.276,799.5321759999999
Chicago,17031590600,-87.672833,41.826865,39383,0.013805004314063849,0.6655162496404947,0.17083692838654013,0.8199579590725156,35,40.0,0,0.9898301239031716,207,289.0,0,0.8388770322608655,17,19.0,0,0.9341827334786044,25,26.0,0,39.383,1551.0206890000002
Chicago,17031834000,-87.630046,41.726131,33911,0.944860072042117,0.025214740925464118,0.023829315599889166,0.8468105776258317,79,92.0,0,0.8916289135116111,127,183.0,0,0.6933157417883145,16,17.0,0,0.8499774069493011,9,9.0,0,33.911,1149.955921
Chicago,17031530400,-87.65271,41.672265,55781,0.9135502671199611,0.04613890237979602,0.0305973773676542,0.9060773979588292,69,98.0,0,0.9323452278300348,179,241.0,0,0.6783210145987068,13,14.0,0,0.7778484765468276,31,33.0,0,55.781,3111.519961
Chicago,17031828601,-87.661778,41.551589,78464,0.25750357313006195,0.12243925678894711,0.053596950929013815,0.9710169189029892,68,117.0,0,0.993468804005636,132,212.0,0,0.8019093486817523,14,15.0,0,0.9756149631508356,10,10.0,0,78.464,6156.599295999999
Chicago,17031829100,-87.633119,41.494961,24338,0.21953302961275625,0.6850797266514806,0.0193621867881549,0.903271625393172,36,48.0,0,0.7776106662142409,19,33.0,0,0.5303560860446522,5,5.0,0,0.5303560860446522,5,5.0,0,24.338,592.338244
Chicago,17063000800,-88.282446,41.278111,66250,0.005306495882891125,0.06258005489478499,0.04666056724611162,0.884122740506029,72,118.0,0,0.8592051381088125,91,196.0,0,0.6356278626750611,12,25.0,0,0.757434336000962,12,19.0,0,66.25,4389.0625
Chicago,17031190401,-87.781031,41.934274,50350,0.024971098265895955,0.6890173410404624,0.07167630057803469,0.7901565580228266,74,125.0,0,0.9299615617284168,112,158.0,0,0.9374293327889572,20,20.0,0,0.863173161693871,9,11.0,0,50.35,2535.1225
Chicago,17031170300,-87.800089,41.949336,53125,0.013995398773006136,0.36234662576687116,0.0736196319018405,0.8807702213902808,135,219.0,0,0.9425731459605512,237,369.0,0,0.956650471575569,15,15.0,0,0.965530792748052,25,27.0,0,53.125,2822.265625
Chicago,17031250200,-87.751032,41.91167,38250,0.4400863620007197,0.514933429291112,0.02374955019791292,0.8468631835211125,47,58.0,0,0.9285024026062352,60,71.0,0,0.3868528072345416,2,2.0,0,0.5333862650237753,7,7.0,0,38.25,1463.0625
Chicago,17031190702,-87.761086,41.926171,41000,0.034531502423263326,0.8846930533117933,0.016760904684975767,0.7955529067712807,56,84.0,0,0.9688403831242578,145,193.0,0,0.8958831444864813,13,13.0,0,0.7052429155952145,11,13.0,0,41.0,1681.0
Chicago,17031200401,-87.736428,41.919855,36190,0.03900614480363345,0.888592038471814,0.01896874165108202,0.7962553174882435,31,40.0,0,0.9809339448142568,102,121.0,0,0.7372018207993071,8,8.0,0,0.355245321275764,3,3.0,0,36.19,1309.7160999999999
Chicago,17031190300,-87.761148,41.935046,45234,0.021436040432206344,0.7051237364935518,0.040432206343673754,0.8419019073559626,113,178.0,0,0.933135980821836,168,258.0,0,0.700698027129531,8,8.0,0,0.7315622998573797,9,9.0,0,45.234,2046.1147560000002
Chicago,17197883521,-87.877095,41.533169,96176,0.016343825665859565,0.07354721549636804,0.04933414043583535,0.6596802696085,45,93.0,0,0.8665697437919923,107,207.0,0,0.6783301934513976,24,38.0,0,0.5009838160354442,23,49.0,0,96.176,9249.822976
Chicago,17197881010,-87.985429,41.580279,79931,0.010848126232741617,0.09664694280078895,0.058678500986193295,0.8453558290374547,122,177.0,0,0.8444260208005089,57,82.0,0,0.8433532525013715,15,16.0,0,0.762467770385377,9,10.0,0,79.931,6388.964760999999
Chicago,17197883516,-87.884231,41.489173,124083,0.046448424953675106,0.04817788758492897,0.062137121680049416,0.6916081079051939,81,163.0,0,0.8405886467590995,142,296.0,0,0.6248621697344309,22,38.0,0,0.6905997462749965,19,30.0,0,124.083,15396.590889
Chicago,17197883509,-87.986408,41.421727,67589,0.013713780137137801,0.07232913072329131,0.0373811103738111,0.7642052218606401,29,47.0,0,0.8659665490456385,154,314.0,0,0.6500991883839775,16,20.0,0,0.6417809742545129,13,17.0,0,67.589,4568.272921
Chicago,17197881112,-87.975473,41.488922,97159,0.005912918831750582,0.0707758466224691,0.029385414800215014,0.826306639015585,107,193.0,0,0.8298382189354859,93,168.0,0,0.7436296608943131,20,28.0,0,0.8251790962365686,23,30.0,0,97.159,9439.871281000002
Chicago,17197881116,-87.91956,41.505484,109355,0.004988185875557889,0.05355736413756892,0.030191651352060908,0.756364924565463,96,220.0,0,0.7131782845603548,57,97.0,0,0.6021970171824717,7,7.0,0,0.3868528072345416,4,4.0,0,109.355,11958.516025
Chicago,17197881115,-87.944739,41.505812,101771,0.01229413129204361,0.07724425887265135,0.04523312456506611,0.7744415247208079,72,154.0,0,0.8203987312793416,46,64.0,0,0.6000466817505234,11,12.0,0,0.7289519779393747,11,13.0,0,101.771,10357.336441
Chicago,17197883304,-88.033389,41.330053,73413,0.0011621150493898896,0.06275421266705404,0.022080185938407902,0.8261479732106004,38,67.0,0,0.8304168067279213,31,43.0,0,0.7767447547621656,14,16.0,0,0.7443722497961315,7,14.0,0,73.413,5389.468569
Chicago,17031823903,-87.819481,41.65968,108250,0.01438694438479708,0.0654928065278076,0.035645265192183806,0.8780755419392406,116,195.0,0,0.9169787862255484,149,278.0,0,0.7924842774034669,19,21.0,0,0.8498652421823096,26,28.0,0,108.25,11718.0625
Chicago,17031824119,-87.900171,41.570527,90475,0.028592375366568914,0.06433284457478006,0.08394428152492668,0.7516855983378252,84,161.0,0,0.8278600657799822,145,279.0,0,0.4974856909896876,18,29.0,0,0.483045506586219,18,27.0,0,90.475,8185.725624999999
Chicago,17037001700,-88.651602,41.776972,61995,0.006493506493506494,0.06552538370720189,0.04191263282172373,0.9053816104210554,36,53.0,0,0.9402731633295168,88,160.0,0,0.5303560860446522,4,5.0,0,0.6413024274210593,8,9.0,0,61.995,3843.3800249999995
Chicago,17197881109,-87.990394,41.479484,77888,0.01455206912232833,0.07571623465211459,0.038881309686221006,0.8044672064012732,43,67.0,0,0.8100900317139215,66,110.0,0,0.6780428259561715,7,9.0,0,0.7052589667219773,10,11.0,0,77.888,6066.540544
Chicago,17031822200,-87.758095,41.727967,71484,0.027996945787732246,0.32400101807075593,0.040977347925680835,0.8431212292097582,86,165.0,0,0.8882489274596973,168,361.0,0,0.7086973461366496,25,36.0,0,0.7427837696663495,22,35.0,0,71.484,5109.962255999999
Chicago,17197881002,-87.959692,41.624093,82813,0.003362341772151899,0.06487341772151899,0.03026107594936709,0.8511028748599996,55,72.0,0,0.8160038589268732,95,158.0,0,0.8270056316554407,22,26.0,0,0.7571369376771083,16,26.0,0,82.813,6857.992969000001
Chicago,17031805001,-87.950192,42.057092,95000,0.005616850551654965,0.05376128385155467,0.08244734202607823,0.7680353763484247,55,76.0,0,0.8579960547331034,149,250.0,0,0.7939849352773116,16,16.0,0,0.672407948938507,13,13.0,0,95.0,9025.0
Chicago,17031824122,-87.817798,41.58272,86437,0.026252214527299082,0.07054276050893864,0.07183121275567725,0.8321740011454796,68,112.0,0,0.8648022977398429,128,259.0,0,0.7202617572685063,29,49.0,0,0.7502988322312301,25,36.0,0,86.437,7471.354969
Chicago,17197883510,-87.973754,41.440822,96098,0.014312030607907042,0.07354399886637382,0.0416607623636106,0.8556000282567134,46,78.0,0,0.8271248551850781,119,219.0,0,0.6987486000858746,13,15.0,0,0.5333862650237753,7,7.0,0,96.098,9234.825604
Chicago,17197882500,-88.080486,41.516074,37863,0.5186602870813397,0.40239234449760763,0.028229665071770334,0.9509609306290446,62,103.0,0,0.9061724656553962,45,86.0,0,0.796033779428554,17,20.0,0,0.9103786597411758,19,23.0,0,37.863,1433.606769
Chicago,17197882400,-88.066673,41.51985,39286,0.2862765678299659,0.59302020467069,0.02807662030963002,0.8942227650014734,51,75.0,0,0.9938487034204232,93,163.0,0,0.6780428259561715,8,9.0,0,0.7579183152070362,14,14.0,0,39.286,1543.3897960000002
Chicago,17031824602,-87.737776,41.617995,60248,0.0789431545236189,0.18238590872698157,0.06485188150520416,0.9493208033748292,128,237.0,0,0.961757261903367,136,309.0,0,0.9086623426981292,29,35.0,0,0.9186036732522916,15,17.0,0,60.248,3629.8215039999995
Chicago,17111871105,-88.36193,42.223403,104375,0.006696001530514636,0.1092404821121102,0.07576047445953701,0.7415920123642404,30,61.0,0,0.8252338244933791,94,185.0,0,0.6358362194933438,11,23.0,0,0.557317736413365,11,20.0,0,104.375,10894.140625
Chicago,17197881006,-87.918387,41.636372,80694,0.008491710473109584,0.0744035584310554,0.03801051354630004,0.7924230962738021,61,101.0,0,0.9235121978322351,93,122.0,0,0.3868528072345416,2,2.0,0,0.6131471927654584,3,3.0,0,80.694,6511.521636
Chicago,17197881005,-87.942576,41.632678,98594,0.005851212036779047,0.07244357759821678,0.05684034550013931,0.7975445224397768,65,99.0,0,0.8462999195927136,98,159.0,0,0.7492996800436067,15,21.0,0,0.4390663208024509,14,18.0,0,98.594,9720.776836
Chicago,17031829000,-87.625592,41.506416,16957,0.8480725623582767,0.08956916099773243,0.047619047619047616,0.9450415872376662,41,53.0,0,0.9210921198653932,33,41.0,0,0.5802792108518124,4,4.0,0,0.3868528072345416,2,2.0,0,16.957,287.539849
Chicago,17031640700,-87.752376,41.776266,58200,0.020618556701030927,0.6701030927835051,0.014251061249241965,0.8966881994459303,66,80.0,0,0.9816879351974908,244,373.0,0,0.8976622965734757,18,21.0,0,0.9050700972776302,15,15.0,0,58.2,3387.2400000000002
Chicago,17043842100,-88.053829,41.868191,107457,0.02732982515701918,0.04956713630962485,0.08827024274316754,0.8738821759352579,139,218.0,0,0.9390726540380258,127,196.0,0,0.8314454838586239,15,15.0,0,0.8459730436913386,18,19.0,0,107.457,11547.006849
Chicago,17031031900,-87.669679,41.963354,65027,0.0662172878667724,0.12371134020618557,0.12172878667724028,0.9717421164786388,76,94.0,0,0.920778129573023,114,178.0,0,0.3868528072345416,2,2.0,0,-0.0,1,1.0,0,65.027,4228.5107290000005
Chicago,17043845510,-87.980105,41.78122,64476,0.08222490931076179,0.09280532043530834,0.29474002418379686,0.8208556261178533,46,60.0,0,0.8201387705062637,51,71.0,0,0.6131471927654584,3,3.0,0,-0.0,1,1.0,0,64.476,4157.154576
Chicago,17043842500,-88.109733,41.865488,93347,0.01760760201229737,0.058412520961430965,0.09306875349357183,0.8555552897836429,124,232.0,0,0.8264488076453999,71,103.0,0,0.6902069671624539,11,12.0,0,0.2514629985800606,6,6.0,0,93.347,8713.662408999999
Chicago,17031818700,-87.846393,41.831221,79412,0.02113248442156597,0.21809807640205905,0.04524519100514766,0.8916905172838361,55,85.0,0,0.9234096128677048,108,196.0,0,0.9074480899727232,15,17.0,0,0.7315622998573797,7,9.0,0,79.412,6306.265744000001
Chicago,17031818600,-87.864759,41.839046,70438,0.06008246612998233,0.14117416061260554,0.06891812291380325,0.9079242102750748,53,75.0,0,0.9304655904537747,63,110.0,0,0.8339150226079424,7,8.0,0,0.8398383318322854,10,10.0,0,70.438,4961.511844000001
Chicago,17111870808,-88.303938,42.250375,95707,0.016023900054318304,0.10320478001086367,0.06491037479630636,0.7829027198045861,104,214.0,0,0.7573740874709913,73,115.0,0,0.4598603945740938,8,12.0,0,0.2514629985800606,6,6.0,0,95.707,9159.829848999998
Chicago,17091010500,-87.900083,41.157748,66344,0.07130098243524859,0.05328966954450729,0.07025900565644537,0.7892683432161454,32,57.0,0,0.9004332654048127,144,211.0,0,0.7420643176136879,16,19.0,0,0.7807891918188322,14,18.0,0,66.344,4401.526335999999
Chicago,17091010900,-87.613567,41.18489,61547,0.019562179785747556,0.14671634839310665,0.05100139729855613,0.9226765669115168,30,39.0,0,0.882255782950741,65,97.0,0,0.6780428259561715,7,9.0,0,0.7435400483818875,10,13.0,0,61.547,3788.0332089999997
Chicago,17031830001,-87.773865,41.495545,37702,0.0756578947368421,0.28824013157894735,0.05263157894736842,0.8582508850544599,17,24.0,0,0.9544219198193108,53,65.0,0,0.768975708906196,12,13.0,0,0.9111886696810588,12,12.0,0,37.702,1421.4408039999998
Chicago,17031060500,-87.662166,41.952597,35781,0.04294032023289665,0.14046579330422126,0.1339155749636099,0.9846805036271568,92,111.0,0,0.8504711889966237,89,111.0,0,0.3868528072345416,2,2.0,0,0.3868528072345416,2,2.0,0,35.781,1280.279961
Chicago,17031808900,-87.716417,42.066237,110556,0.03012774162448783,0.050855627862135454,0.1009881899252832,0.8046839528260038,66,88.0,0,0.9251003693316966,133,197.0,0,0.5802792108518124,4,4.0,0,0.3339006149318748,7,7.0,0,110.556,12222.629136
Chicago,17197880503,-88.133503,41.630292,46771,0.09540229885057472,0.1832183908045977,0.07770114942528736,0.8183533957118712,43,74.0,0,0.9087314227798716,64,123.0,0,0.7213482085727878,15,30.0,0,0.63986917975112,15,29.0,0,46.771,2187.526441
Chicago,17111870904,-88.458835,42.31424,63843,0.012261014131338321,0.22049044056525352,0.04239401496259352,0.8686456656784104,34,75.0,0,0.9167635982622404,84,147.0,0,0.7308602844265996,11,15.0,0,0.6682482523798964,8,14.0,0,63.843,4075.9286490000004
Chicago,17099961702,-88.734205,41.576272,65978,0.003205128205128205,0.052564102564102565,0.05032051282051282,0.8595615690046973,28,35.0,0,0.8559931429183198,51,86.0,0,0.355245321275764,3,3.0,0,0.2792799101286606,5,5.0,0,65.978,4353.096484
Chicago,17043841902,-88.093909,41.870696,67054,0.03228962818003914,0.06555772994129158,0.14383561643835616,0.763506644149435,55,91.0,0,0.8488282802131111,75,113.0,0,0.5303560860446522,4,5.0,0,0.5802792108518124,4,4.0,0,67.054,4496.238916
Chicago,17043841327,-88.195478,41.959005,123472,0.00961978928080623,0.0787906550618415,0.17636280348144756,0.7621884211500105,109,210.0,0,0.8804824243230912,233,451.0,0,0.5290810421216973,26,50.0,0,0.5995220396665311,29,48.0,0,123.472,15245.334783999999
Chicago,17089852500,-88.289308,41.888309,81629,0.007846153846153846,0.12815384615384615,0.059076923076923075,0.8546336882693774,176,315.0,0,0.8896517521249376,116,201.0,0,0.5011530511088313,15,20.0,0,0.55178539210741,14,28.0,0,81.629,6663.293641000001
Chicago,17031827801,-87.607902,41.600166,60067,0.7138858988159311,0.08568353067814855,0.032077502691065664,0.9194805015247915,121,184.0,0,0.9564527088272232,150,281.0,0,0.7825075016075893,37,51.0,0,0.8393177157466539,37,57.0,0,60.067,3608.044489
Chicago,17031803200,-87.996839,42.097686,76696,0.005907626208378088,0.04976727533118511,0.07626208378088077,0.8209832741165798,76,111.0,0,0.9039583918511834,96,126.0,0,0.3868528072345416,4,4.0,0,0.7443722497961315,12,14.0,0,76.696,5882.276416
Chicago,17031381900,-87.613927,41.803787,38438,0.9005424954792043,0.027124773960216998,0.04701627486437613,0.6360677739014751,51,56.0,0,0.8126356078793104,52,75.0,0,0.355245321275764,3,3.0,0,0.355245321275764,3,3.0,0,38.438,1477.4798440000002
Chicago,17031834800,-87.645177,41.783909,22556,0.8864803194523674,0.07244723331431831,0.03593839132915003,0.6301686082067278,56,64.0,0,0.5858066474513695,54,64.0,0,0.5114887914806514,11,11.0,0,0.5644754678724236,5,6.0,0,22.556,508.773136
Chicago,17031836000,-87.612642,41.813955,53000,0.8960650128314799,0.04148845166809239,0.03592814371257485,0.7135953725667423,85,103.0,0,0.9510812809429608,99,124.0,0,0.553975623298627,21,22.0,0,0.6000466817505234,12,12.0,0,53.0,2809.0
Chicago,17031826402,-87.589478,41.629005,50793,0.9063028764805414,0.046531302876480544,0.021362098138747884,0.8508669051853969,84,119.0,0,0.8493050554041169,114,189.0,0,0.872682991226007,30,33.0,0,0.8582508850544599,19,24.0,0,50.793,2579.928849
Chicago,17111871207,-88.341734,42.184582,83137,0.02996647108130763,0.15611902766135793,0.10938809723386421,0.734957507302806,98,274.0,0,0.7716885744267298,102,191.0,0,0.6501345896528684,15,29.0,0,0.6412246016662475,13,29.0,0,83.137,6911.760769
Chicago,17097864515,-87.991975,42.171889,134712,0.012913907284768211,0.04867549668874172,0.2814569536423841,0.7616941512758731,56,80.0,0,0.66097979672165,61,88.0,0,0.5644754678724236,6,6.0,0,0.4444299884274581,6,7.0,0,134.712,18147.322943999996
Chicago,17031803013,-87.970516,42.143048,80785,0.00947176684881603,0.11092896174863388,0.1400728597449909,0.8783017868394208,82,135.0,0,0.859522813917555,124,180.0,0,0.5802792108518124,3,4.0,0,0.7435032788101106,5,5.0,0,80.785,6526.216224999999
Chicago,17097864206,-88.134848,42.255255,51066,0.005750431282346176,0.3108108108108108,0.039677975848188614,0.7712124573867616,72,108.0,0,0.7948326236993295,63,80.0,0,0.5802792108518124,4,4.0,0,-0.0,1,1.0,0,51.066,2607.7363560000003
Chicago,17097863801,-87.943481,42.271077,104458,0.01331245105716523,0.052270947533281126,0.08731401722787784,0.8818276308518723,147,251.0,0,0.6818475988914783,35,52.0,0,0.3868528072345416,2,2.0,0,,0,0.0,0,104.458,10911.473764
Chicago,17097864402,-88.037086,42.218734,136937,0.014201762977473066,0.06354064642507345,0.18743878550440746,0.7383538756652609,88,141.0,0,0.7968287352469346,149,255.0,0,0.8193845012292461,11,11.0,0,0.4841962570206112,4,6.0,0,136.937,18751.741969000002
